date,holiday,malaysia_cases_new,state,state_cases_new,admitted_covid,icu_covid
2022-08-01,non-holiday,3213,Johor,114,41,4
2022-08-01,non-holiday,3213,Kedah,130,26,8
2022-08-01,non-holiday,3213,Kelantan,42,6,2
2022-08-01,non-holiday,3213,Melaka,90,14,2
2022-08-01,non-holiday,3213,Negeri Sembilan,153,14,2
2022-08-01,non-holiday,3213,Pahang,34,7,0
2022-08-01,non-holiday,3213,Perak,224,45,3
2022-08-01,non-holiday,3213,Perlis,6,7,2
2022-08-01,non-holiday,3213,Pulau Pinang,171,29,6
2022-08-01,non-holiday,3213,Sabah,241,14,7
2022-08-01,non-holiday,3213,Sarawak,52,20,4
2022-08-01,non-holiday,3213,Selangor,865,64,12
2022-08-01,non-holiday,3213,Terengganu,23,7,0
2022-08-01,non-holiday,3213,W.P. Kuala Lumpur,1006,27,2
2022-08-01,non-holiday,3213,W.P. Labuan,3,3,0
2022-08-01,non-holiday,3213,W.P. Putrajaya,59,7,0
2022-08-02,non-holiday,4204,Johor,82,42,4
2022-08-02,non-holiday,4204,Kedah,168,35,7
2022-08-02,non-holiday,4204,Kelantan,90,12,3
2022-08-02,non-holiday,4204,Melaka,80,10,1
2022-08-02,non-holiday,4204,Negeri Sembilan,167,18,2
2022-08-02,non-holiday,4204,Pahang,53,17,1
2022-08-02,non-holiday,4204,Perak,237,45,3
2022-08-02,non-holiday,4204,Perlis,12,1,2
2022-08-02,non-holiday,4204,Pulau Pinang,172,18,6
2022-08-02,non-holiday,4204,Sabah,272,23,3
2022-08-02,non-holiday,4204,Sarawak,112,13,6
2022-08-02,non-holiday,4204,Selangor,1526,73,14
2022-08-02,non-holiday,4204,Terengganu,37,7,0
2022-08-02,non-holiday,4204,W.P. Kuala Lumpur,1080,22,4
2022-08-02,non-holiday,4204,W.P. Labuan,10,1,0
2022-08-02,non-holiday,4204,W.P. Putrajaya,106,7,0
2022-08-03,non-holiday,5330,Johor,113,46,5
2022-08-03,non-holiday,5330,Kedah,137,39,4
2022-08-03,non-holiday,5330,Kelantan,72,9,3
2022-08-03,non-holiday,5330,Melaka,169,12,2
2022-08-03,non-holiday,5330,Negeri Sembilan,227,16,1
2022-08-03,non-holiday,5330,Pahang,66,13,3
2022-08-03,non-holiday,5330,Perak,316,41,5
2022-08-03,non-holiday,5330,Perlis,24,7,1
2022-08-03,non-holiday,5330,Pulau Pinang,195,19,5
2022-08-03,non-holiday,5330,Sabah,277,26,5
2022-08-03,non-holiday,5330,Sarawak,92,10,4
2022-08-03,non-holiday,5330,Selangor,2054,79,11
2022-08-03,non-holiday,5330,Terengganu,47,5,0
2022-08-03,non-holiday,5330,W.P. Kuala Lumpur,1449,27,0
2022-08-03,non-holiday,5330,W.P. Labuan,11,0,0
2022-08-03,non-holiday,5330,W.P. Putrajaya,81,9,0
2022-08-04,non-holiday,4413,Johor,95,46,5
2022-08-04,non-holiday,4413,Kedah,123,28,5
2022-08-04,non-holiday,4413,Kelantan,93,13,2
2022-08-04,non-holiday,4413,Melaka,159,12,3
2022-08-04,non-holiday,4413,Negeri Sembilan,263,11,2
2022-08-04,non-holiday,4413,Pahang,89,11,2
2022-08-04,non-holiday,4413,Perak,327,47,5
2022-08-04,non-holiday,4413,Perlis,21,4,1
2022-08-04,non-holiday,4413,Pulau Pinang,230,23,6
2022-08-04,non-holiday,4413,Sabah,281,18,7
2022-08-04,non-holiday,4413,Sarawak,107,15,2
2022-08-04,non-holiday,4413,Selangor,1129,93,8
2022-08-04,non-holiday,4413,Terengganu,48,7,0
2022-08-04,non-holiday,4413,W.P. Kuala Lumpur,1344,14,4
2022-08-04,non-holiday,4413,W.P. Labuan,14,1,0
2022-08-04,non-holiday,4413,W.P. Putrajaya,90,7,0
2022-08-05,non-holiday,3927,Johor,128,59,6
2022-08-05,non-holiday,3927,Kedah,121,23,6
2022-08-05,non-holiday,3927,Kelantan,49,7,2
2022-08-05,non-holiday,3927,Melaka,155,13,2
2022-08-05,non-holiday,3927,Negeri Sembilan,231,21,2
2022-08-05,non-holiday,3927,Pahang,93,8,2
2022-08-05,non-holiday,3927,Perak,324,40,3
2022-08-05,non-holiday,3927,Perlis,12,5,0
2022-08-05,non-holiday,3927,Pulau Pinang,232,32,7
2022-08-05,non-holiday,3927,Sabah,315,29,9
2022-08-05,non-holiday,3927,Sarawak,99,12,3
2022-08-05,non-holiday,3927,Selangor,1052,77,6
2022-08-05,non-holiday,3927,Terengganu,32,9,0
2022-08-05,non-holiday,3927,W.P. Kuala Lumpur,981,29,3
2022-08-05,non-holiday,3927,W.P. Labuan,7,2,0
2022-08-05,non-holiday,3927,W.P. Putrajaya,96,10,1
2022-08-06,non-holiday,4684,Johor,123,29,6
2022-08-06,non-holiday,4684,Kedah,87,17,7
2022-08-06,non-holiday,4684,Kelantan,51,10,3
2022-08-06,non-holiday,4684,Melaka,142,17,2
2022-08-06,non-holiday,4684,Negeri Sembilan,204,19,3
2022-08-06,non-holiday,4684,Pahang,81,9,1
2022-08-06,non-holiday,4684,Perak,289,51,3
2022-08-06,non-holiday,4684,Perlis,12,2,0
2022-08-06,non-holiday,4684,Pulau Pinang,197,20,8
2022-08-06,non-holiday,4684,Sabah,267,17,8
2022-08-06,non-holiday,4684,Sarawak,84,8,5
2022-08-06,non-holiday,4684,Selangor,2164,82,7
2022-08-06,non-holiday,4684,Terengganu,24,3,0
2022-08-06,non-holiday,4684,W.P. Kuala Lumpur,887,27,2
2022-08-06,non-holiday,4684,W.P. Labuan,10,2,0
2022-08-06,non-holiday,4684,W.P. Putrajaya,62,9,1
2022-08-07,non-holiday,2728,Johor,116,46,3
2022-08-07,non-holiday,2728,Kedah,101,34,5
2022-08-07,non-holiday,2728,Kelantan,44,10,3
2022-08-07,non-holiday,2728,Melaka,101,8,2
2022-08-07,non-holiday,2728,Negeri Sembilan,146,18,4
2022-08-07,non-holiday,2728,Pahang,52,13,1
2022-08-07,non-holiday,2728,Perak,245,37,4
2022-08-07,non-holiday,2728,Perlis,9,3,0
2022-08-07,non-holiday,2728,Pulau Pinang,201,19,8
2022-08-07,non-holiday,2728,Sabah,265,20,6
2022-08-07,non-holiday,2728,Sarawak,55,11,5
2022-08-07,non-holiday,2728,Selangor,749,133,7
2022-08-07,non-holiday,2728,Terengganu,33,9,0
2022-08-07,non-holiday,2728,W.P. Kuala Lumpur,575,19,3
2022-08-07,non-holiday,2728,W.P. Labuan,6,2,0
2022-08-07,non-holiday,2728,W.P. Putrajaya,30,4,1
2022-08-08,non-holiday,2863,Johor,116,53,4
2022-08-08,non-holiday,2863,Kedah,130,33,6
2022-08-08,non-holiday,2863,Kelantan,98,16,6
2022-08-08,non-holiday,2863,Melaka,115,18,2
2022-08-08,non-holiday,2863,Negeri Sembilan,125,11,3
2022-08-08,non-holiday,2863,Pahang,42,10,1
2022-08-08,non-holiday,2863,Perak,193,25,5
2022-08-08,non-holiday,2863,Perlis,4,4,1
2022-08-08,non-holiday,2863,Pulau Pinang,106,7,7
2022-08-08,non-holiday,2863,Sabah,245,26,5
2022-08-08,non-holiday,2863,Sarawak,69,17,4
2022-08-08,non-holiday,2863,Selangor,900,74,7
2022-08-08,non-holiday,2863,Terengganu,58,11,0
2022-08-08,non-holiday,2863,W.P. Kuala Lumpur,590,19,3
2022-08-08,non-holiday,2863,W.P. Labuan,4,3,0
2022-08-08,non-holiday,2863,W.P. Putrajaya,68,6,1
2022-08-09,non-holiday,3083,Johor,96,50,6
2022-08-09,non-holiday,3083,Kedah,160,18,9
2022-08-09,non-holiday,3083,Kelantan,80,12,5
2022-08-09,non-holiday,3083,Melaka,130,13,2
2022-08-09,non-holiday,3083,Negeri Sembilan,240,16,2
2022-08-09,non-holiday,3083,Pahang,59,17,1
2022-08-09,non-holiday,3083,Perak,248,48,4
2022-08-09,non-holiday,3083,Perlis,10,3,2
2022-08-09,non-holiday,3083,Pulau Pinang,117,18,9
2022-08-09,non-holiday,3083,Sabah,285,29,10
2022-08-09,non-holiday,3083,Sarawak,122,14,2
2022-08-09,non-holiday,3083,Selangor,605,71,8
2022-08-09,non-holiday,3083,Terengganu,65,9,0
2022-08-09,non-holiday,3083,W.P. Kuala Lumpur,773,41,2
2022-08-09,non-holiday,3083,W.P. Labuan,10,1,0
2022-08-09,non-holiday,3083,W.P. Putrajaya,83,8,0
2022-08-10,non-holiday,4896,Johor,120,55,8
2022-08-10,non-holiday,4896,Kedah,144,29,8
2022-08-10,non-holiday,4896,Kelantan,99,11,3
2022-08-10,non-holiday,4896,Melaka,148,13,3
2022-08-10,non-holiday,4896,Negeri Sembilan,253,23,2
2022-08-10,non-holiday,4896,Pahang,80,22,3
2022-08-10,non-holiday,4896,Perak,374,27,5
2022-08-10,non-holiday,4896,Perlis,16,8,1
2022-08-10,non-holiday,4896,Pulau Pinang,169,22,9
2022-08-10,non-holiday,4896,Sabah,369,24,12
2022-08-10,non-holiday,4896,Sarawak,89,13,4
2022-08-10,non-holiday,4896,Selangor,1842,94,6
2022-08-10,non-holiday,4896,Terengganu,37,5,0
2022-08-10,non-holiday,4896,W.P. Kuala Lumpur,1046,29,4
2022-08-10,non-holiday,4896,W.P. Labuan,27,0,0
2022-08-10,non-holiday,4896,W.P. Putrajaya,83,10,0
2022-08-11,non-holiday,4831,Johor,144,49,10
2022-08-11,non-holiday,4831,Kedah,124,30,6
2022-08-11,non-holiday,4831,Kelantan,75,13,3
2022-08-11,non-holiday,4831,Melaka,155,26,4
2022-08-11,non-holiday,4831,Negeri Sembilan,316,20,3
2022-08-11,non-holiday,4831,Pahang,79,14,2
2022-08-11,non-holiday,4831,Perak,356,56,2
2022-08-11,non-holiday,4831,Perlis,6,3,1
2022-08-11,non-holiday,4831,Pulau Pinang,210,17,7
2022-08-11,non-holiday,4831,Sabah,360,16,11
2022-08-11,non-holiday,4831,Sarawak,115,14,3
2022-08-11,non-holiday,4831,Selangor,1673,82,5
2022-08-11,non-holiday,4831,Terengganu,46,16,1
2022-08-11,non-holiday,4831,W.P. Kuala Lumpur,1012,24,2
2022-08-11,non-holiday,4831,W.P. Labuan,19,0,0
2022-08-11,non-holiday,4831,W.P. Putrajaya,141,10,0
2022-08-12,non-holiday,3943,Johor,118,48,8
2022-08-12,non-holiday,3943,Kedah,103,23,7
2022-08-12,non-holiday,3943,Kelantan,71,15,4
2022-08-12,non-holiday,3943,Melaka,168,10,3
2022-08-12,non-holiday,3943,Negeri Sembilan,295,24,3
2022-08-12,non-holiday,3943,Pahang,90,14,3
2022-08-12,non-holiday,3943,Perak,330,34,5
2022-08-12,non-holiday,3943,Perlis,13,0,1
2022-08-12,non-holiday,3943,Pulau Pinang,156,17,8
2022-08-12,non-holiday,3943,Sabah,354,18,14
2022-08-12,non-holiday,3943,Sarawak,129,23,3
2022-08-12,non-holiday,3943,Selangor,1035,82,4
2022-08-12,non-holiday,3943,Terengganu,40,10,1
2022-08-12,non-holiday,3943,W.P. Kuala Lumpur,953,32,2
2022-08-12,non-holiday,3943,W.P. Labuan,19,0,0
2022-08-12,non-holiday,3943,W.P. Putrajaya,69,5,0
2022-08-13,non-holiday,4334,Johor,82,51,9
2022-08-13,non-holiday,4334,Kedah,101,15,6
2022-08-13,non-holiday,4334,Kelantan,64,15,5
2022-08-13,non-holiday,4334,Melaka,167,10,3
2022-08-13,non-holiday,4334,Negeri Sembilan,119,14,3
2022-08-13,non-holiday,4334,Pahang,74,16,2
2022-08-13,non-holiday,4334,Perak,284,48,5
2022-08-13,non-holiday,4334,Perlis,13,9,1
2022-08-13,non-holiday,4334,Pulau Pinang,134,21,7
2022-08-13,non-holiday,4334,Sabah,328,15,14
2022-08-13,non-holiday,4334,Sarawak,152,14,3
2022-08-13,non-holiday,4334,Selangor,1830,86,7
2022-08-13,non-holiday,4334,Terengganu,44,12,1
2022-08-13,non-holiday,4334,W.P. Kuala Lumpur,829,30,2
2022-08-13,non-holiday,4334,W.P. Labuan,9,1,0
2022-08-13,non-holiday,4334,W.P. Putrajaya,104,8,0
2022-08-14,non-holiday,3045,Johor,98,50,10
2022-08-14,non-holiday,3045,Kedah,85,20,8
2022-08-14,non-holiday,3045,Kelantan,46,13,7
2022-08-14,non-holiday,3045,Melaka,108,13,3
2022-08-14,non-holiday,3045,Negeri Sembilan,195,20,4
2022-08-14,non-holiday,3045,Pahang,54,8,3
2022-08-14,non-holiday,3045,Perak,221,34,4
2022-08-14,non-holiday,3045,Perlis,12,0,0
2022-08-14,non-holiday,3045,Pulau Pinang,119,18,6
2022-08-14,non-holiday,3045,Sabah,259,20,10
2022-08-14,non-holiday,3045,Sarawak,54,9,4
2022-08-14,non-holiday,3045,Selangor,1061,80,10
2022-08-14,non-holiday,3045,Terengganu,49,10,1
2022-08-14,non-holiday,3045,W.P. Kuala Lumpur,619,17,2
2022-08-14,non-holiday,3045,W.P. Labuan,2,0,0
2022-08-14,non-holiday,3045,W.P. Putrajaya,63,5,0
2022-08-15,non-holiday,2437,Johor,135,47,13
2022-08-15,non-holiday,2437,Kedah,91,18,7
2022-08-15,non-holiday,2437,Kelantan,119,16,6
2022-08-15,non-holiday,2437,Melaka,106,8,3
2022-08-15,non-holiday,2437,Negeri Sembilan,162,13,4
2022-08-15,non-holiday,2437,Pahang,52,13,2
2022-08-15,non-holiday,2437,Perak,172,24,4
2022-08-15,non-holiday,2437,Perlis,8,4,0
2022-08-15,non-holiday,2437,Pulau Pinang,89,13,6
2022-08-15,non-holiday,2437,Sabah,252,26,15
2022-08-15,non-holiday,2437,Sarawak,73,13,4
2022-08-15,non-holiday,2437,Selangor,491,73,13
2022-08-15,non-holiday,2437,Terengganu,49,14,1
2022-08-15,non-holiday,2437,W.P. Kuala Lumpur,560,12,2
2022-08-15,non-holiday,2437,W.P. Labuan,5,0,0
2022-08-15,non-holiday,2437,W.P. Putrajaya,73,4,1
2022-08-16,non-holiday,3429,Johor,129,43,12
2022-08-16,non-holiday,3429,Kedah,123,23,5
2022-08-16,non-holiday,3429,Kelantan,113,19,1
2022-08-16,non-holiday,3429,Melaka,151,17,5
2022-08-16,non-holiday,3429,Negeri Sembilan,221,14,4
2022-08-16,non-holiday,3429,Pahang,70,14,2
2022-08-16,non-holiday,3429,Perak,212,31,5
2022-08-16,non-holiday,3429,Perlis,5,3,0
2022-08-16,non-holiday,3429,Pulau Pinang,94,13,6
2022-08-16,non-holiday,3429,Sabah,273,27,18
2022-08-16,non-holiday,3429,Sarawak,159,16,6
2022-08-16,non-holiday,3429,Selangor,1082,89,15
2022-08-16,non-holiday,3429,Terengganu,55,13,1
2022-08-16,non-holiday,3429,W.P. Kuala Lumpur,676,20,3
2022-08-16,non-holiday,3429,W.P. Labuan,12,1,0
2022-08-16,non-holiday,3429,W.P. Putrajaya,54,11,1
2022-08-17,non-holiday,3516,Johor,112,42,14
2022-08-17,non-holiday,3516,Kedah,92,18,6
2022-08-17,non-holiday,3516,Kelantan,78,17,5
2022-08-17,non-holiday,3516,Melaka,164,13,5
2022-08-17,non-holiday,3516,Negeri Sembilan,193,19,4
2022-08-17,non-holiday,3516,Pahang,83,4,2
2022-08-17,non-holiday,3516,Perak,296,38,8
2022-08-17,non-holiday,3516,Perlis,17,1,0
2022-08-17,non-holiday,3516,Pulau Pinang,123,11,5
2022-08-17,non-holiday,3516,Sabah,318,23,17
2022-08-17,non-holiday,3516,Sarawak,107,18,8
2022-08-17,non-holiday,3516,Selangor,893,85,13
2022-08-17,non-holiday,3516,Terengganu,59,13,1
2022-08-17,non-holiday,3516,W.P. Kuala Lumpur,878,29,4
2022-08-17,non-holiday,3516,W.P. Labuan,8,1,0
2022-08-17,non-holiday,3516,W.P. Putrajaya,95,10,0
2022-08-18,non-holiday,4071,Johor,117,102,11
2022-08-18,non-holiday,4071,Kedah,91,19,4
2022-08-18,non-holiday,4071,Kelantan,77,15,3
2022-08-18,non-holiday,4071,Melaka,152,11,6
2022-08-18,non-holiday,4071,Negeri Sembilan,320,11,4
2022-08-18,non-holiday,4071,Pahang,100,15,3
2022-08-18,non-holiday,4071,Perak,275,34,8
2022-08-18,non-holiday,4071,Perlis,6,0,0
2022-08-18,non-holiday,4071,Pulau Pinang,143,17,5
2022-08-18,non-holiday,4071,Sabah,281,24,16
2022-08-18,non-holiday,4071,Sarawak,182,15,7
2022-08-18,non-holiday,4071,Selangor,1456,92,10
2022-08-18,non-holiday,4071,Terengganu,59,12,1
2022-08-18,non-holiday,4071,W.P. Kuala Lumpur,728,26,3
2022-08-18,non-holiday,4071,W.P. Labuan,10,0,0
2022-08-18,non-holiday,4071,W.P. Putrajaya,74,11,0
2022-08-19,non-holiday,3490,Johor,116,41,12
2022-08-19,non-holiday,3490,Kedah,97,14,4
2022-08-19,non-holiday,3490,Kelantan,83,16,3
2022-08-19,non-holiday,3490,Melaka,141,13,5
2022-08-19,non-holiday,3490,Negeri Sembilan,241,7,4
2022-08-19,non-holiday,3490,Pahang,76,11,2
2022-08-19,non-holiday,3490,Perak,303,27,5
2022-08-19,non-holiday,3490,Perlis,3,1,0
2022-08-19,non-holiday,3490,Pulau Pinang,142,12,4
2022-08-19,non-holiday,3490,Sabah,272,21,15
2022-08-19,non-holiday,3490,Sarawak,133,18,7
2022-08-19,non-holiday,3490,Selangor,796,61,11
2022-08-19,non-holiday,3490,Terengganu,37,10,0
2022-08-19,non-holiday,3490,W.P. Kuala Lumpur,915,25,2
2022-08-19,non-holiday,3490,W.P. Labuan,5,1,0
2022-08-19,non-holiday,3490,W.P. Putrajaya,130,10,1
2022-08-20,non-holiday,2798,Johor,78,46,12
2022-08-20,non-holiday,2798,Kedah,86,16,5
2022-08-20,non-holiday,2798,Kelantan,37,9,3
2022-08-20,non-holiday,2798,Melaka,129,6,0
2022-08-20,non-holiday,2798,Negeri Sembilan,161,11,4
2022-08-20,non-holiday,2798,Pahang,74,11,3
2022-08-20,non-holiday,2798,Perak,222,27,4
2022-08-20,non-holiday,2798,Perlis,9,4,0
2022-08-20,non-holiday,2798,Pulau Pinang,111,14,3
2022-08-20,non-holiday,2798,Sabah,262,23,12
2022-08-20,non-holiday,2798,Sarawak,90,9,6
2022-08-20,non-holiday,2798,Selangor,836,61,10
2022-08-20,non-holiday,2798,Terengganu,34,8,0
2022-08-20,non-holiday,2798,W.P. Kuala Lumpur,570,21,2
2022-08-20,non-holiday,2798,W.P. Labuan,5,2,0
2022-08-20,non-holiday,2798,W.P. Putrajaya,94,7,1
2022-08-21,non-holiday,2464,Johor,101,46,13
2022-08-21,non-holiday,2464,Kedah,70,11,3
2022-08-21,non-holiday,2464,Kelantan,45,16,1
2022-08-21,non-holiday,2464,Melaka,85,13,5
2022-08-21,non-holiday,2464,Negeri Sembilan,167,7,3
2022-08-21,non-holiday,2464,Pahang,66,16,3
2022-08-21,non-holiday,2464,Perak,195,38,4
2022-08-21,non-holiday,2464,Perlis,9,4,0
2022-08-21,non-holiday,2464,Pulau Pinang,91,11,4
2022-08-21,non-holiday,2464,Sabah,225,19,12
2022-08-21,non-holiday,2464,Sarawak,62,10,4
2022-08-21,non-holiday,2464,Selangor,748,55,14
2022-08-21,non-holiday,2464,Terengganu,43,12,0
2022-08-21,non-holiday,2464,W.P. Kuala Lumpur,505,15,2
2022-08-21,non-holiday,2464,W.P. Labuan,2,1,0
2022-08-21,non-holiday,2464,W.P. Putrajaya,50,13,1
2022-08-22,non-holiday,2078,Johor,112,39,12
2022-08-22,non-holiday,2078,Kedah,81,22,2
2022-08-22,non-holiday,2078,Kelantan,93,18,1
2022-08-22,non-holiday,2078,Melaka,88,11,4
2022-08-22,non-holiday,2078,Negeri Sembilan,111,7,2
2022-08-22,non-holiday,2078,Pahang,51,8,2
2022-08-22,non-holiday,2078,Perak,160,17,4
2022-08-22,non-holiday,2078,Perlis,10,2,0
2022-08-22,non-holiday,2078,Pulau Pinang,91,9,4
2022-08-22,non-holiday,2078,Sabah,210,17,15
2022-08-22,non-holiday,2078,Sarawak,78,11,7
2022-08-22,non-holiday,2078,Selangor,427,69,13
2022-08-22,non-holiday,2078,Terengganu,52,12,0
2022-08-22,non-holiday,2078,W.P. Kuala Lumpur,457,19,1
2022-08-22,non-holiday,2078,W.P. Labuan,2,2,0
2022-08-22,non-holiday,2078,W.P. Putrajaya,55,9,2
2022-08-23,non-holiday,2722,Johor,107,34,11
2022-08-23,non-holiday,2722,Kedah,103,10,3
2022-08-23,non-holiday,2722,Kelantan,102,11,1
2022-08-23,non-holiday,2722,Melaka,105,7,4
2022-08-23,non-holiday,2722,Negeri Sembilan,141,20,3
2022-08-23,non-holiday,2722,Pahang,76,16,1
2022-08-23,non-holiday,2722,Perak,165,46,4
2022-08-23,non-holiday,2722,Perlis,13,1,0
2022-08-23,non-holiday,2722,Pulau Pinang,101,10,4
2022-08-23,non-holiday,2722,Sabah,214,28,14
2022-08-23,non-holiday,2722,Sarawak,161,11,6
2022-08-23,non-holiday,2722,Selangor,879,55,13
2022-08-23,non-holiday,2722,Terengganu,61,15,1
2022-08-23,non-holiday,2722,W.P. Kuala Lumpur,434,16,1
2022-08-23,non-holiday,2722,W.P. Labuan,3,0,0
2022-08-23,non-holiday,2722,W.P. Putrajaya,57,6,2
2022-08-24,non-holiday,2636,Johor,106,35,11
2022-08-24,non-holiday,2636,Kedah,124,16,4
2022-08-24,non-holiday,2636,Kelantan,85,14,1
2022-08-24,non-holiday,2636,Melaka,109,15,3
2022-08-24,non-holiday,2636,Negeri Sembilan,161,13,2
2022-08-24,non-holiday,2636,Pahang,75,6,1
2022-08-24,non-holiday,2636,Perak,283,26,4
2022-08-24,non-holiday,2636,Perlis,10,3,0
2022-08-24,non-holiday,2636,Pulau Pinang,112,12,4
2022-08-24,non-holiday,2636,Sabah,265,21,15
2022-08-24,non-holiday,2636,Sarawak,120,16,5
2022-08-24,non-holiday,2636,Selangor,791,66,11
2022-08-24,non-holiday,2636,Terengganu,71,11,3
2022-08-24,non-holiday,2636,W.P. Kuala Lumpur,231,24,1
2022-08-24,non-holiday,2636,W.P. Labuan,11,0,0
2022-08-24,non-holiday,2636,W.P. Putrajaya,82,6,2
2022-08-25,non-holiday,3206,Johor,104,38,10
2022-08-25,non-holiday,3206,Kedah,110,22,5
2022-08-25,non-holiday,3206,Kelantan,87,22,2
2022-08-25,non-holiday,3206,Melaka,114,11,3
2022-08-25,non-holiday,3206,Negeri Sembilan,186,22,2
2022-08-25,non-holiday,3206,Pahang,62,15,1
2022-08-25,non-holiday,3206,Perak,236,20,3
2022-08-25,non-holiday,3206,Perlis,12,2,0
2022-08-25,non-holiday,3206,Pulau Pinang,93,10,2
2022-08-25,non-holiday,3206,Sabah,297,18,20
2022-08-25,non-holiday,3206,Sarawak,119,15,5
2022-08-25,non-holiday,3206,Selangor,1092,59,11
2022-08-25,non-holiday,3206,Terengganu,44,10,3
2022-08-25,non-holiday,3206,W.P. Kuala Lumpur,583,14,1
2022-08-25,non-holiday,3206,W.P. Labuan,9,0,0
2022-08-25,non-holiday,3206,W.P. Putrajaya,58,6,1
2022-08-26,non-holiday,3118,Johor,82,33,13
2022-08-26,non-holiday,3118,Kedah,65,22,6
2022-08-26,non-holiday,3118,Kelantan,94,19,3
2022-08-26,non-holiday,3118,Melaka,97,11,4
2022-08-26,non-holiday,3118,Negeri Sembilan,160,10,2
2022-08-26,non-holiday,3118,Pahang,69,15,1
2022-08-26,non-holiday,3118,Perak,244,48,4
2022-08-26,non-holiday,3118,Perlis,12,5,0
2022-08-26,non-holiday,3118,Pulau Pinang,95,18,2
2022-08-26,non-holiday,3118,Sabah,294,27,19
2022-08-26,non-holiday,3118,Sarawak,105,19,5
2022-08-26,non-holiday,3118,Selangor,1080,47,12
2022-08-26,non-holiday,3118,Terengganu,46,8,2
2022-08-26,non-holiday,3118,W.P. Kuala Lumpur,611,14,1
2022-08-26,non-holiday,3118,W.P. Labuan,8,0,0
2022-08-26,non-holiday,3118,W.P. Putrajaya,56,4,1
2022-08-27,non-holiday,2491,Johor,71,30,11
2022-08-27,non-holiday,2491,Kedah,78,18,7
2022-08-27,non-holiday,2491,Kelantan,57,13,4
2022-08-27,non-holiday,2491,Melaka,109,3,1
2022-08-27,non-holiday,2491,Negeri Sembilan,157,16,2
2022-08-27,non-holiday,2491,Pahang,80,9,2
2022-08-27,non-holiday,2491,Perak,211,34,3
2022-08-27,non-holiday,2491,Perlis,5,5,0
2022-08-27,non-holiday,2491,Pulau Pinang,100,10,2
2022-08-27,non-holiday,2491,Sabah,234,23,19
2022-08-27,non-holiday,2491,Sarawak,115,7,5
2022-08-27,non-holiday,2491,Selangor,656,62,13
2022-08-27,non-holiday,2491,Terengganu,40,9,1
2022-08-27,non-holiday,2491,W.P. Kuala Lumpur,507,14,1
2022-08-27,non-holiday,2491,W.P. Labuan,10,0,0
2022-08-27,non-holiday,2491,W.P. Putrajaya,61,7,1
2022-08-28,non-holiday,2191,Johor,87,35,9
2022-08-28,non-holiday,2191,Kedah,78,22,7
2022-08-28,non-holiday,2191,Kelantan,53,17,4
2022-08-28,non-holiday,2191,Melaka,79,7,0
2022-08-28,non-holiday,2191,Negeri Sembilan,119,6,2
2022-08-28,non-holiday,2191,Pahang,48,6,2
2022-08-28,non-holiday,2191,Perak,180,24,4
2022-08-28,non-holiday,2191,Perlis,8,6,0
2022-08-28,non-holiday,2191,Pulau Pinang,83,10,1
2022-08-28,non-holiday,2191,Sabah,212,10,20
2022-08-28,non-holiday,2191,Sarawak,54,27,6
2022-08-28,non-holiday,2191,Selangor,720,50,15
2022-08-28,non-holiday,2191,Terengganu,48,9,1
2022-08-28,non-holiday,2191,W.P. Kuala Lumpur,398,11,1
2022-08-28,non-holiday,2191,W.P. Labuan,4,0,0
2022-08-28,non-holiday,2191,W.P. Putrajaya,20,7,1
2022-08-29,non-holiday,1946,Johor,85,32,11
2022-08-29,non-holiday,1946,Kedah,86,18,7
2022-08-29,non-holiday,1946,Kelantan,99,21,6
2022-08-29,non-holiday,1946,Melaka,85,17,0
2022-08-29,non-holiday,1946,Negeri Sembilan,83,11,2
2022-08-29,non-holiday,1946,Pahang,45,10,3
2022-08-29,non-holiday,1946,Perak,139,23,5
2022-08-29,non-holiday,1946,Perlis,7,3,0
2022-08-29,non-holiday,1946,Pulau Pinang,72,13,4
2022-08-29,non-holiday,1946,Sabah,180,16,19
2022-08-29,non-holiday,1946,Sarawak,53,10,5
2022-08-29,non-holiday,1946,Selangor,673,68,11
2022-08-29,non-holiday,1946,Terengganu,54,9,0
2022-08-29,non-holiday,1946,W.P. Kuala Lumpur,246,17,1
2022-08-29,non-holiday,1946,W.P. Labuan,0,1,0
2022-08-29,non-holiday,1946,W.P. Putrajaya,39,6,1
2022-08-30,non-holiday,2144,Johor,80,35,11
2022-08-30,non-holiday,2144,Kedah,103,18,7
2022-08-30,non-holiday,2144,Kelantan,113,22,5
2022-08-30,non-holiday,2144,Melaka,108,10,0
2022-08-30,non-holiday,2144,Negeri Sembilan,101,14,3
2022-08-30,non-holiday,2144,Pahang,54,11,2
2022-08-30,non-holiday,2144,Perak,167,40,5
2022-08-30,non-holiday,2144,Perlis,5,4,0
2022-08-30,non-holiday,2144,Pulau Pinang,98,18,3
2022-08-30,non-holiday,2144,Sabah,220,22,16
2022-08-30,non-holiday,2144,Sarawak,138,14,7
2022-08-30,non-holiday,2144,Selangor,419,51,12
2022-08-30,non-holiday,2144,Terengganu,39,11,0
2022-08-30,non-holiday,2144,W.P. Kuala Lumpur,462,19,1
2022-08-30,non-holiday,2144,W.P. Labuan,7,1,0
2022-08-30,non-holiday,2144,W.P. Putrajaya,30,4,0
2022-08-31,Merdeka,2340,Johor,76,22,8
2022-08-31,Merdeka,2340,Kedah,72,14,6
2022-08-31,Merdeka,2340,Kelantan,83,15,6
2022-08-31,Merdeka,2340,Melaka,101,11,1
